w(cm-1), IM(w)_xx, IM(w)_yy, IM(w)_zz, IM(w)_xy, IM(w)_xz, IM(w)_yz
1755.10036444, 2.79825471465e-05, 1.12848081768e-05, 3.06697474064e-07, 0.0, 0.0, 0.0
1755.32883364, 2.79275141325e-05, 1.12711711784e-05, 3.06561396493e-07, 0.0, 0.0, 0.0
1755.55730283, 2.7872643206e-05, 1.1257558907e-05, 3.06425403529e-07, 0.0, 0.0, 0.0
1755.78577203, 2.78179337309e-05, 1.12439713027e-05, 3.06289495101e-07, 0.0, 0.0, 0.0
1756.01424122, 2.77633850741e-05, 1.12304083057e-05, 3.06153671141e-07, 0.0, 0.0, 0.0
1756.24271042, 2.77089966055e-05, 1.12168698564e-05, 3.06017931579e-07, 0.0, 0.0, 0.0
1756.47117962, 2.76547676981e-05, 1.12033558955e-05, 3.05882276345e-07, 0.0, 0.0, 0.0
1756.69964881, 2.76006977283e-05, 1.11898663638e-05, 3.05746705371e-07, 0.0, 0.0, 0.0
1756.92811801, 2.7546786075e-05, 1.11764012021e-05, 3.05611218587e-07, 0.0, 0.0, 0.0
1757.1565872, 2.74930321206e-05, 1.11629603517e-05, 3.05475815924e-07, 0.0, 0.0, 0.0
1757.3850564, 2.74394352502e-05, 1.11495437539e-05, 3.05340497312e-07, 0.0, 0.0, 0.0
1757.6135256, 2.73859948521e-05, 1.11361513502e-05, 3.05205262683e-07, 0.0, 0.0, 0.0
1757.84199479, 2.73327103174e-05, 1.11227830823e-05, 3.05070111968e-07, 0.0, 0.0, 0.0
1758.07046399, 2.72795810403e-05, 1.11094388919e-05, 3.04935045098e-07, 0.0, 0.0, 0.0
1758.29893319, 2.72266064179e-05, 1.10961187212e-05, 3.04800062005e-07, 0.0, 0.0, 0.0
1758.52740238, 2.71737858501e-05, 1.10828225123e-05, 3.04665162618e-07, 0.0, 0.0, 0.0
1758.75587158, 2.712111874e-05, 1.10695502077e-05, 3.04530346871e-07, 0.0, 0.0, 0.0
1758.98434077, 2.70686044933e-05, 1.10563017498e-05, 3.04395614693e-07, 0.0, 0.0, 0.0
1759.21280997, 2.70162425187e-05, 1.10430770814e-05, 3.04260966018e-07, 0.0, 0.0, 0.0
1759.44127917, 2.69640322277e-05, 1.10298761454e-05, 3.04126400776e-07, 0.0, 0.0, 0.0
1759.66974836, 2.69119730348e-05, 1.10166988848e-05, 3.03991918898e-07, 0.0, 0.0, 0.0
1759.89821756, 2.68600643571e-05, 1.1003545243e-05, 3.03857520317e-07, 0.0, 0.0, 0.0
1760.12668675, 2.68083056146e-05, 1.09904151632e-05, 3.03723204965e-07, 0.0, 0.0, 0.0
1760.35515595, 2.67566962301e-05, 1.09773085891e-05, 3.03588972772e-07, 0.0, 0.0, 0.0
1760.58362515, 2.67052356293e-05, 1.09642254644e-05, 3.03454823672e-07, 0.0, 0.0, 0.0
1760.81209434, 2.66539232405e-05, 1.09511657331e-05, 3.03320757596e-07, 0.0, 0.0, 0.0
1761.04056354, 2.66027584946e-05, 1.09381293391e-05, 3.03186774476e-07, 0.0, 0.0, 0.0
1761.26903273, 2.65517408256e-05, 1.09251162268e-05, 3.03052874245e-07, 0.0, 0.0, 0.0
1761.49750193, 2.650086967e-05, 1.09121263406e-05, 3.02919056834e-07, 0.0, 0.0, 0.0
1761.72597113, 2.6450144467e-05, 1.08991596251e-05, 3.02785322176e-07, 0.0, 0.0, 0.0
1761.95444032, 2.63995646584e-05, 1.0886216025e-05, 3.02651670203e-07, 0.0, 0.0, 0.0
1762.18290952, 2.63491296889e-05, 1.08732954852e-05, 3.02518100847e-07, 0.0, 0.0, 0.0
1762.41137872, 2.62988390056e-05, 1.08603979508e-05, 3.02384614042e-07, 0.0, 0.0, 0.0
1762.63984791, 2.62486920585e-05, 1.0847523367e-05, 3.02251209719e-07, 0.0, 0.0, 0.0
1762.86831711, 2.61986882999e-05, 1.08346716793e-05, 3.02117887811e-07, 0.0, 0.0, 0.0
1763.0967863, 2.6148827185e-05, 1.08218428331e-05, 3.01984648251e-07, 0.0, 0.0, 0.0
1763.3252555, 2.60991081713e-05, 1.08090367743e-05, 3.01851490972e-07, 0.0, 0.0, 0.0
1763.5537247, 2.60495307193e-05, 1.07962534488e-05, 3.01718415906e-07, 0.0, 0.0, 0.0
1763.78219389, 2.60000942915e-05, 1.07834928025e-05, 3.01585422987e-07, 0.0, 0.0, 0.0
1764.01066309, 2.59507983535e-05, 1.07707547816e-05, 3.01452512147e-07, 0.0, 0.0, 0.0
1764.23913228, 2.5901642373e-05, 1.07580393327e-05, 3.0131968332e-07, 0.0, 0.0, 0.0
1764.46760148, 2.58526258205e-05, 1.0745346402e-05, 3.01186936438e-07, 0.0, 0.0, 0.0
1764.69607068, 2.58037481689e-05, 1.07326759365e-05, 3.01054271434e-07, 0.0, 0.0, 0.0
1764.92453987, 2.57550088935e-05, 1.07200278829e-05, 3.00921688243e-07, 0.0, 0.0, 0.0
1765.15300907, 2.57064074723e-05, 1.07074021882e-05, 3.00789186797e-07, 0.0, 0.0, 0.0
1765.38147826, 2.56579433854e-05, 1.06947987995e-05, 3.0065676703e-07, 0.0, 0.0, 0.0
1765.60994746, 2.56096161158e-05, 1.06822176642e-05, 3.00524428874e-07, 0.0, 0.0, 0.0
1765.83841666, 2.55614251486e-05, 1.06696587298e-05, 3.00392172265e-07, 0.0, 0.0, 0.0
1766.06688585, 2.55133699714e-05, 1.06571219439e-05, 3.00259997135e-07, 0.0, 0.0, 0.0
1766.29535505, 2.54654500743e-05, 1.06446072542e-05, 3.00127903417e-07, 0.0, 0.0, 0.0
1766.52382425, 2.54176649496e-05, 1.06321146087e-05, 2.99995891046e-07, 0.0, 0.0, 0.0
1766.75229344, 2.53700140923e-05, 1.06196439555e-05, 2.99863959956e-07, 0.0, 0.0, 0.0
1766.98076264, 2.53224969994e-05, 1.06071952428e-05, 2.9973211008e-07, 0.0, 0.0, 0.0
1767.20923183, 2.52751131704e-05, 1.0594768419e-05, 2.99600341352e-07, 0.0, 0.0, 0.0
1767.43770103, 2.52278621072e-05, 1.05823634327e-05, 2.99468653707e-07, 0.0, 0.0, 0.0
1767.66617023, 2.51807433141e-05, 1.05699802326e-05, 2.99337047078e-07, 0.0, 0.0, 0.0
1767.89463942, 2.51337562974e-05, 1.05576187674e-05, 2.99205521399e-07, 0.0, 0.0, 0.0
1768.12310862, 2.5086900566e-05, 1.05452789863e-05, 2.99074076606e-07, 0.0, 0.0, 0.0
1768.35157781, 2.5040175631e-05, 1.05329608383e-05, 2.98942712631e-07, 0.0, 0.0, 0.0
1768.58004701, 2.49935810057e-05, 1.05206642727e-05, 2.98811429409e-07, 0.0, 0.0, 0.0
1768.80851621, 2.49471162057e-05, 1.0508389239e-05, 2.98680226875e-07, 0.0, 0.0, 0.0
1769.0369854, 2.49007807489e-05, 1.04961356868e-05, 2.98549104964e-07, 0.0, 0.0, 0.0
1769.2654546, 2.48545741554e-05, 1.04839035658e-05, 2.98418063609e-07, 0.0, 0.0, 0.0
1769.49392379, 2.48084959476e-05, 1.0471692826e-05, 2.98287102746e-07, 0.0, 0.0, 0.0
1769.72239299, 2.47625456499e-05, 1.04595034172e-05, 2.98156222309e-07, 0.0, 0.0, 0.0
1769.95086219, 2.47167227891e-05, 1.04473352898e-05, 2.98025422232e-07, 0.0, 0.0, 0.0
1770.17933138, 2.46710268941e-05, 1.04351883941e-05, 2.97894702452e-07, 0.0, 0.0, 0.0
1770.40780058, 2.46254574961e-05, 1.04230626804e-05, 2.97764062901e-07, 0.0, 0.0, 0.0
1770.63626977, 2.45800141282e-05, 1.04109580995e-05, 2.97633503517e-07, 0.0, 0.0, 0.0
1770.86473897, 2.4534696326e-05, 1.03988746021e-05, 2.97503024233e-07, 0.0, 0.0, 0.0
1771.09320817, 2.44895036269e-05, 1.03868121391e-05, 2.97372624985e-07, 0.0, 0.0, 0.0
1771.32167736, 2.44444355706e-05, 1.03747706615e-05, 2.97242305707e-07, 0.0, 0.0, 0.0
1771.55014656, 2.43994916989e-05, 1.03627501206e-05, 2.97112066335e-07, 0.0, 0.0, 0.0
1771.77861576, 2.43546715558e-05, 1.03507504676e-05, 2.96981906805e-07, 0.0, 0.0, 0.0
1772.00708495, 2.43099746871e-05, 1.0338771654e-05, 2.96851827052e-07, 0.0, 0.0, 0.0
1772.23555415, 2.42654006411e-05, 1.03268136315e-05, 2.9672182701e-07, 0.0, 0.0, 0.0
1772.46402334, 2.42209489678e-05, 1.03148763518e-05, 2.96591906616e-07, 0.0, 0.0, 0.0
1772.69249254, 2.41766192194e-05, 1.03029597668e-05, 2.96462065806e-07, 0.0, 0.0, 0.0
1772.92096174, 2.41324109502e-05, 1.02910638286e-05, 2.96332304514e-07, 0.0, 0.0, 0.0
1773.14943093, 2.40883237165e-05, 1.02791884892e-05, 2.96202622677e-07, 0.0, 0.0, 0.0
1773.37790013, 2.40443570765e-05, 1.0267333701e-05, 2.96073020229e-07, 0.0, 0.0, 0.0
1773.60636932, 2.40005105906e-05, 1.02554994165e-05, 2.95943497108e-07, 0.0, 0.0, 0.0
1773.83483852, 2.39567838211e-05, 1.02436855883e-05, 2.95814053249e-07, 0.0, 0.0, 0.0
1774.06330772, 2.39131763323e-05, 1.0231892169e-05, 2.95684688588e-07, 0.0, 0.0, 0.0
1774.29177691, 2.38696876905e-05, 1.02201191115e-05, 2.9555540306e-07, 0.0, 0.0, 0.0
1774.52024611, 2.38263174641e-05, 1.02083663689e-05, 2.95426196603e-07, 0.0, 0.0, 0.0
1774.7487153, 2.37830652231e-05, 1.01966338942e-05, 2.95297069152e-07, 0.0, 0.0, 0.0
1774.9771845, 2.37399305398e-05, 1.01849216408e-05, 2.95168020643e-07, 0.0, 0.0, 0.0
1775.2056537, 2.36969129882e-05, 1.0173229562e-05, 2.95039051012e-07, 0.0, 0.0, 0.0
1775.43412289, 2.36540121445e-05, 1.01615576113e-05, 2.94910160197e-07, 0.0, 0.0, 0.0
1775.66259209, 2.36112275866e-05, 1.01499057425e-05, 2.94781348133e-07, 0.0, 0.0, 0.0
1775.89106129, 2.35685588943e-05, 1.01382739094e-05, 2.94652614757e-07, 0.0, 0.0, 0.0
1776.11953048, 2.35260056493e-05, 1.01266620658e-05, 2.94523960006e-07, 0.0, 0.0, 0.0
1776.34799968, 2.34835674354e-05, 1.01150701659e-05, 2.94395383816e-07, 0.0, 0.0, 0.0
1776.57646887, 2.34412438381e-05, 1.01034981638e-05, 2.94266886123e-07, 0.0, 0.0, 0.0
1776.80493807, 2.33990344446e-05, 1.00919460139e-05, 2.94138466865e-07, 0.0, 0.0, 0.0
1777.03340727, 2.33569388444e-05, 1.00804136707e-05, 2.94010125978e-07, 0.0, 0.0, 0.0
1777.26187646, 2.33149566284e-05, 1.00689010887e-05, 2.93881863399e-07, 0.0, 0.0, 0.0
1777.49034566, 2.32730873895e-05, 1.00574082226e-05, 2.93753679065e-07, 0.0, 0.0, 0.0
1777.71881485, 2.32313307226e-05, 1.00459350274e-05, 2.93625572913e-07, 0.0, 0.0, 0.0
1777.94728405, 2.31896862241e-05, 1.0034481458e-05, 2.93497544881e-07, 0.0, 0.0, 0.0
1778.17575325, 2.31481534925e-05, 1.00230474696e-05, 2.93369594904e-07, 0.0, 0.0, 0.0
1778.40422244, 2.31067321279e-05, 1.00116330173e-05, 2.93241722922e-07, 0.0, 0.0, 0.0
1778.63269164, 2.30654217322e-05, 1.00002380565e-05, 2.93113928869e-07, 0.0, 0.0, 0.0
1778.86116083, 2.30242219092e-05, 9.98886254275e-06, 2.92986212685e-07, 0.0, 0.0, 0.0
1779.08963003, 2.29831322644e-05, 9.97750643167e-06, 2.92858574307e-07, 0.0, 0.0, 0.0
1779.31809923, 2.2942152405e-05, 9.96616967899e-06, 2.92731013671e-07, 0.0, 0.0, 0.0
1779.54656842, 2.290128194e-05, 9.95485224059e-06, 2.92603530715e-07, 0.0, 0.0, 0.0
1779.77503762, 2.28605204802e-05, 9.94355407249e-06, 2.92476125378e-07, 0.0, 0.0, 0.0
1780.00350681, 2.2819867638e-05, 9.9322751308e-06, 2.92348797596e-07, 0.0, 0.0, 0.0
1780.23197601, 2.27793230277e-05, 9.92101537178e-06, 2.92221547307e-07, 0.0, 0.0, 0.0
1780.46044521, 2.27388862651e-05, 9.9097747518e-06, 2.92094374449e-07, 0.0, 0.0, 0.0
1780.6889144, 2.26985569678e-05, 9.89855322738e-06, 2.91967278961e-07, 0.0, 0.0, 0.0
1780.9173836, 2.26583347552e-05, 9.88735075512e-06, 2.91840260779e-07, 0.0, 0.0, 0.0
1781.1458528, 2.26182192482e-05, 9.8761672918e-06, 2.91713319842e-07, 0.0, 0.0, 0.0
1781.37432199, 2.25782100695e-05, 9.86500279427e-06, 2.91586456087e-07, 0.0, 0.0, 0.0
1781.60279119, 2.25383068434e-05, 9.85385721953e-06, 2.91459669454e-07, 0.0, 0.0, 0.0
1781.83126038, 2.24985091958e-05, 9.84273052469e-06, 2.91332959879e-07, 0.0, 0.0, 0.0
1782.05972958, 2.24588167546e-05, 9.83162266701e-06, 2.91206327302e-07, 0.0, 0.0, 0.0
1782.28819878, 2.24192291488e-05, 9.82053360382e-06, 2.9107977166e-07, 0.0, 0.0, 0.0
1782.51666797, 2.23797460094e-05, 9.80946329262e-06, 2.90953292891e-07, 0.0, 0.0, 0.0
1782.74513717, 2.2340366969e-05, 9.798411691e-06, 2.90826890936e-07, 0.0, 0.0, 0.0
1782.97360636, 2.23010916616e-05, 9.78737875669e-06, 2.9070056573e-07, 0.0, 0.0, 0.0
1783.20207556, 2.22619197231e-05, 9.77636444752e-06, 2.90574317214e-07, 0.0, 0.0, 0.0
1783.43054476, 2.22228507908e-05, 9.76536872145e-06, 2.90448145326e-07, 0.0, 0.0, 0.0
1783.65901395, 2.21838845035e-05, 9.75439153656e-06, 2.90322050004e-07, 0.0, 0.0, 0.0
1783.88748315, 2.2145020502e-05, 9.74343285105e-06, 2.90196031188e-07, 0.0, 0.0, 0.0
1784.11595234, 2.21062584281e-05, 9.73249262322e-06, 2.90070088815e-07, 0.0, 0.0, 0.0
1784.34442154, 2.20675979257e-05, 9.72157081152e-06, 2.89944222825e-07, 0.0, 0.0, 0.0
1784.57289074, 2.20290386398e-05, 9.71066737449e-06, 2.89818433157e-07, 0.0, 0.0, 0.0
1784.80135993, 2.19905802173e-05, 9.69978227079e-06, 2.89692719749e-07, 0.0, 0.0, 0.0
1785.02982913, 2.19522223065e-05, 9.68891545921e-06, 2.89567082541e-07, 0.0, 0.0, 0.0
1785.25829833, 2.19139645571e-05, 9.67806689864e-06, 2.89441521471e-07, 0.0, 0.0, 0.0
1785.48676752, 2.18758066206e-05, 9.66723654809e-06, 2.8931603648e-07, 0.0, 0.0, 0.0
1785.71523672, 2.18377481498e-05, 9.65642436671e-06, 2.89190627506e-07, 0.0, 0.0, 0.0
1785.94370591, 2.17997887991e-05, 9.64563031372e-06, 2.89065294487e-07, 0.0, 0.0, 0.0
1786.17217511, 2.17619282243e-05, 9.63485434848e-06, 2.88940037365e-07, 0.0, 0.0, 0.0
1786.40064431, 2.17241660829e-05, 9.62409643047e-06, 2.88814856078e-07, 0.0, 0.0, 0.0
1786.6291135, 2.16865020337e-05, 9.61335651928e-06, 2.88689750565e-07, 0.0, 0.0, 0.0
1786.8575827, 2.16489357371e-05, 9.60263457459e-06, 2.88564720766e-07, 0.0, 0.0, 0.0
1787.08605189, 2.16114668548e-05, 9.59193055622e-06, 2.88439766621e-07, 0.0, 0.0, 0.0
1787.31452109, 2.15740950501e-05, 9.5812444241e-06, 2.88314888069e-07, 0.0, 0.0, 0.0
1787.54299029, 2.15368199877e-05, 9.57057613826e-06, 2.88190085051e-07, 0.0, 0.0, 0.0
1787.77145948, 2.14996413338e-05, 9.55992565884e-06, 2.88065357504e-07, 0.0, 0.0, 0.0
1787.99992868, 2.14625587559e-05, 9.54929294611e-06, 2.87940705371e-07, 0.0, 0.0, 0.0
1788.22839787, 2.14255719233e-05, 9.53867796044e-06, 2.8781612859e-07, 0.0, 0.0, 0.0
1788.45686707, 2.13886805061e-05, 9.5280806623e-06, 2.87691627101e-07, 0.0, 0.0, 0.0
1788.68533627, 2.13518841765e-05, 9.51750101229e-06, 2.87567200845e-07, 0.0, 0.0, 0.0
1788.91380546, 2.13151826076e-05, 9.5069389711e-06, 2.87442849761e-07, 0.0, 0.0, 0.0
1789.14227466, 2.12785754741e-05, 9.49639449955e-06, 2.87318573789e-07, 0.0, 0.0, 0.0
1789.37074386, 2.12420624522e-05, 9.48586755856e-06, 2.87194372871e-07, 0.0, 0.0, 0.0
1789.59921305, 2.12056432192e-05, 9.47535810915e-06, 2.87070246945e-07, 0.0, 0.0, 0.0
1789.82768225, 2.11693174541e-05, 9.46486611246e-06, 2.86946195953e-07, 0.0, 0.0, 0.0
1790.05615144, 2.11330848371e-05, 9.45439152974e-06, 2.86822219834e-07, 0.0, 0.0, 0.0
1790.28462064, 2.10969450497e-05, 9.44393432233e-06, 2.8669831853e-07, 0.0, 0.0, 0.0
1790.51308984, 2.1060897775e-05, 9.43349445169e-06, 2.8657449198e-07, 0.0, 0.0, 0.0
1790.74155903, 2.10249426971e-05, 9.4230718794e-06, 2.86450740125e-07, 0.0, 0.0, 0.0
1790.97002823, 2.09890795018e-05, 9.41266656712e-06, 2.86327062906e-07, 0.0, 0.0, 0.0
1791.19849742, 2.09533078761e-05, 9.40227847663e-06, 2.86203460264e-07, 0.0, 0.0, 0.0
1791.42696662, 2.09176275083e-05, 9.39190756983e-06, 2.86079932138e-07, 0.0, 0.0, 0.0
1791.65543582, 2.08820380879e-05, 9.38155380869e-06, 2.85956478471e-07, 0.0, 0.0, 0.0
1791.88390501, 2.08465393061e-05, 9.37121715531e-06, 2.85833099202e-07, 0.0, 0.0, 0.0
1792.11237421, 2.08111308551e-05, 9.3608975719e-06, 2.85709794273e-07, 0.0, 0.0, 0.0
1792.3408434, 2.07758124284e-05, 9.35059502076e-06, 2.85586563625e-07, 0.0, 0.0, 0.0
1792.5693126, 2.07405837209e-05, 9.3403094643e-06, 2.85463407199e-07, 0.0, 0.0, 0.0
1792.7977818, 2.07054444288e-05, 9.33004086503e-06, 2.85340324935e-07, 0.0, 0.0, 0.0
1793.02625099, 2.06703942496e-05, 9.31978918557e-06, 2.85217316775e-07, 0.0, 0.0, 0.0
1793.25472019, 2.0635432882e-05, 9.30955438864e-06, 2.8509438266e-07, 0.0, 0.0, 0.0
1793.48318938, 2.0600560026e-05, 9.29933643706e-06, 2.84971522532e-07, 0.0, 0.0, 0.0
1793.71165858, 2.05657753829e-05, 9.28913529375e-06, 2.84848736332e-07, 0.0, 0.0, 0.0
1793.94012778, 2.05310786551e-05, 9.27895092175e-06, 2.84726024e-07, 0.0, 0.0, 0.0
1794.16859697, 2.04964695466e-05, 9.26878328418e-06, 2.84603385479e-07, 0.0, 0.0, 0.0
1794.39706617, 2.04619477624e-05, 9.25863234427e-06, 2.84480820711e-07, 0.0, 0.0, 0.0
1794.62553537, 2.04275130086e-05, 9.24849806535e-06, 2.84358329635e-07, 0.0, 0.0, 0.0
1794.85400456, 2.03931649928e-05, 9.23838041085e-06, 2.84235912195e-07, 0.0, 0.0, 0.0
1795.08247376, 2.03589034238e-05, 9.22827934432e-06, 2.84113568332e-07, 0.0, 0.0, 0.0
1795.31094295, 2.03247280116e-05, 9.21819482937e-06, 2.83991297988e-07, 0.0, 0.0, 0.0
1795.53941215, 2.02906384672e-05, 9.20812682974e-06, 2.83869101104e-07, 0.0, 0.0, 0.0
1795.76788135, 2.0256634503e-05, 9.19807530926e-06, 2.83746977622e-07, 0.0, 0.0, 0.0
1795.99635054, 2.02227158328e-05, 9.18804023187e-06, 2.83624927485e-07, 0.0, 0.0, 0.0
1796.22481974, 2.01888821711e-05, 9.1780215616e-06, 2.83502950634e-07, 0.0, 0.0, 0.0
1796.45328893, 2.01551332341e-05, 9.16801926256e-06, 2.8338104701e-07, 0.0, 0.0, 0.0
1796.68175813, 2.01214687389e-05, 9.15803329899e-06, 2.83259216558e-07, 0.0, 0.0, 0.0
1796.91022733, 2.00878884038e-05, 9.14806363521e-06, 2.83137459217e-07, 0.0, 0.0, 0.0
1797.13869652, 2.00543919483e-05, 9.13811023565e-06, 2.83015774932e-07, 0.0, 0.0, 0.0
1797.36716572, 2.00209790932e-05, 9.12817306482e-06, 2.82894163643e-07, 0.0, 0.0, 0.0
1797.59563491, 1.99876495602e-05, 9.11825208733e-06, 2.82772625293e-07, 0.0, 0.0, 0.0
1797.82410411, 1.99544030723e-05, 9.10834726791e-06, 2.82651159825e-07, 0.0, 0.0, 0.0
1798.05257331, 1.99212393538e-05, 9.09845857135e-06, 2.82529767181e-07, 0.0, 0.0, 0.0
1798.2810425, 1.98881581299e-05, 9.08858596256e-06, 2.82408447304e-07, 0.0, 0.0, 0.0
1798.5095117, 1.9855159127e-05, 9.07872940655e-06, 2.82287200135e-07, 0.0, 0.0, 0.0
1798.7379809, 1.98222420728e-05, 9.0688888684e-06, 2.82166025619e-07, 0.0, 0.0, 0.0
1798.96645009, 1.97894066958e-05, 9.05906431331e-06, 2.82044923696e-07, 0.0, 0.0, 0.0
1799.19491929, 1.9756652726e-05, 9.04925570656e-06, 2.81923894311e-07, 0.0, 0.0, 0.0
1799.42338848, 1.97239798942e-05, 9.03946301353e-06, 2.81802937406e-07, 0.0, 0.0, 0.0
1799.65185768, 1.96913879325e-05, 9.02968619969e-06, 2.81682052923e-07, 0.0, 0.0, 0.0
1799.88032688, 1.96588765741e-05, 9.01992523062e-06, 2.81561240806e-07, 0.0, 0.0, 0.0
1800.10879607, 1.96264455531e-05, 9.01018007196e-06, 2.81440500997e-07, 0.0, 0.0, 0.0
1800.33726527, 1.95940946051e-05, 9.00045068948e-06, 2.8131983344e-07, 0.0, 0.0, 0.0
1800.56573446, 1.95618234663e-05, 8.99073704901e-06, 2.81199238077e-07, 0.0, 0.0, 0.0
1800.79420366, 1.95296318743e-05, 8.98103911651e-06, 2.81078714852e-07, 0.0, 0.0, 0.0
1801.02267286, 1.94975195677e-05, 8.971356858e-06, 2.80958263708e-07, 0.0, 0.0, 0.0
1801.25114205, 1.94654862861e-05, 8.96169023959e-06, 2.80837884589e-07, 0.0, 0.0, 0.0
1801.47961125, 1.94335317704e-05, 8.95203922752e-06, 2.80717577436e-07, 0.0, 0.0, 0.0
1801.70808044, 1.94016557622e-05, 8.94240378808e-06, 2.80597342195e-07, 0.0, 0.0, 0.0
1801.93654964, 1.93698580046e-05, 8.93278388766e-06, 2.80477178807e-07, 0.0, 0.0, 0.0
1802.16501884, 1.93381382413e-05, 8.92317949277e-06, 2.80357087218e-07, 0.0, 0.0, 0.0
1802.39348803, 1.93064962173e-05, 8.91359056997e-06, 2.80237067369e-07, 0.0, 0.0, 0.0
1802.62195723, 1.92749316786e-05, 8.90401708593e-06, 2.80117119205e-07, 0.0, 0.0, 0.0
1802.85042642, 1.92434443723e-05, 8.89445900741e-06, 2.7999724267e-07, 0.0, 0.0, 0.0
1803.07889562, 1.92120340464e-05, 8.88491630126e-06, 2.79877437706e-07, 0.0, 0.0, 0.0
1803.30736482, 1.91807004501e-05, 8.87538893442e-06, 2.79757704259e-07, 0.0, 0.0, 0.0
1803.53583401, 1.91494433334e-05, 8.86587687391e-06, 2.79638042271e-07, 0.0, 0.0, 0.0
1803.76430321, 1.91182624474e-05, 8.85638008685e-06, 2.79518451686e-07, 0.0, 0.0, 0.0
1803.99277241, 1.90871575444e-05, 8.84689854043e-06, 2.79398932449e-07, 0.0, 0.0, 0.0
1804.2212416, 1.90561283774e-05, 8.83743220196e-06, 2.79279484503e-07, 0.0, 0.0, 0.0
1804.4497108, 1.90251747006e-05, 8.8279810388e-06, 2.79160107793e-07, 0.0, 0.0, 0.0
1804.67817999, 1.89942962692e-05, 8.81854501843e-06, 2.79040802262e-07, 0.0, 0.0, 0.0
1804.90664919, 1.89634928393e-05, 8.8091241084e-06, 2.78921567854e-07, 0.0, 0.0, 0.0
1805.13511839, 1.89327641681e-05, 8.79971827635e-06, 2.78802404514e-07, 0.0, 0.0, 0.0
1805.36358758, 1.89021100135e-05, 8.79032749e-06, 2.78683312187e-07, 0.0, 0.0, 0.0
1805.59205678, 1.88715301349e-05, 8.78095171718e-06, 2.78564290815e-07, 0.0, 0.0, 0.0
1805.82052597, 1.88410242921e-05, 8.77159092578e-06, 2.78445340345e-07, 0.0, 0.0, 0.0
1806.04899517, 1.88105922462e-05, 8.76224508378e-06, 2.78326460719e-07, 0.0, 0.0, 0.0
1806.27746437, 1.87802337592e-05, 8.75291415927e-06, 2.78207651883e-07, 0.0, 0.0, 0.0
1806.50593356, 1.87499485941e-05, 8.74359812039e-06, 2.78088913781e-07, 0.0, 0.0, 0.0
1806.73440276, 1.87197365148e-05, 8.73429693539e-06, 2.77970246358e-07, 0.0, 0.0, 0.0
1806.96287195, 1.86895972862e-05, 8.72501057259e-06, 2.77851649558e-07, 0.0, 0.0, 0.0
1807.19134115, 1.86595306739e-05, 8.71573900041e-06, 2.77733123326e-07, 0.0, 0.0, 0.0
1807.41981035, 1.86295364449e-05, 8.70648218734e-06, 2.77614667606e-07, 0.0, 0.0, 0.0
1807.64827954, 1.85996143667e-05, 8.69724010196e-06, 2.77496282344e-07, 0.0, 0.0, 0.0
1807.87674874, 1.8569764208e-05, 8.68801271294e-06, 2.77377967485e-07, 0.0, 0.0, 0.0
1808.10521794, 1.85399857383e-05, 8.67879998901e-06, 2.77259722973e-07, 0.0, 0.0, 0.0
1808.33368713, 1.8510278728e-05, 8.66960189902e-06, 2.77141548753e-07, 0.0, 0.0, 0.0
1808.56215633, 1.84806429486e-05, 8.66041841187e-06, 2.7702344477e-07, 0.0, 0.0, 0.0
1808.79062552, 1.84510781724e-05, 8.65124949655e-06, 2.7690541097e-07, 0.0, 0.0, 0.0
1809.01909472, 1.84215841724e-05, 8.64209512216e-06, 2.76787447297e-07, 0.0, 0.0, 0.0
1809.24756392, 1.8392160723e-05, 8.63295525784e-06, 2.76669553697e-07, 0.0, 0.0, 0.0
1809.47603311, 1.83628075989e-05, 8.62382987283e-06, 2.76551730114e-07, 0.0, 0.0, 0.0
1809.70450231, 1.83335245763e-05, 8.61471893647e-06, 2.76433976495e-07, 0.0, 0.0, 0.0
1809.9329715, 1.83043114317e-05, 8.60562241815e-06, 2.76316292784e-07, 0.0, 0.0, 0.0
1810.1614407, 1.8275167943e-05, 8.59654028737e-06, 2.76198678927e-07, 0.0, 0.0, 0.0
1810.3899099, 1.82460938888e-05, 8.58747251368e-06, 2.7608113487e-07, 0.0, 0.0, 0.0
1810.61837909, 1.82170890483e-05, 8.57841906674e-06, 2.75963660557e-07, 0.0, 0.0, 0.0
1810.84684829, 1.81881532021e-05, 8.56937991627e-06, 2.75846255935e-07, 0.0, 0.0, 0.0
1811.07531748, 1.81592861312e-05, 8.56035503208e-06, 2.75728920949e-07, 0.0, 0.0, 0.0
1811.30378668, 1.81304876177e-05, 8.55134438405e-06, 2.75611655544e-07, 0.0, 0.0, 0.0
1811.53225588, 1.81017574445e-05, 8.54234794216e-06, 2.75494459667e-07, 0.0, 0.0, 0.0
1811.76072507, 1.80730953955e-05, 8.53336567645e-06, 2.75377333263e-07, 0.0, 0.0, 0.0
1811.98919427, 1.80445012553e-05, 8.52439755705e-06, 2.75260276278e-07, 0.0, 0.0, 0.0
1812.21766346, 1.80159748093e-05, 8.51544355415e-06, 2.75143288658e-07, 0.0, 0.0, 0.0
1812.44613266, 1.79875158439e-05, 8.50650363805e-06, 2.75026370349e-07, 0.0, 0.0, 0.0
1812.67460186, 1.79591241462e-05, 8.49757777909e-06, 2.74909521297e-07, 0.0, 0.0, 0.0
